,,,,,,,,,,,,,,,,,,,,,,,,,Move samples,,,,,,,,,,
Activity,StartTime [ISO8601],Duration [s],Calories,Distance [m],HrAvg,Latitude,Longitude,SpeedAvg [km/h],TE,AscentAltitude,AscentTime,DescentAltitude,DescentTime,FlatTime,HighAltitude,LowAltitude,HrMin,HrPeak,SpeedMax,TemperatureAvg,TemperatureMax,TemperatureMin,SampleInterval,Device,LocalTime,Altitude,Distance,EnergyConsumption,HeartRate,SeaLevelPressure,Speed,Temperature,VerticalSpeed,,IBI
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,387
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,387
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,389
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,390
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,388
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,389
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,388
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,387
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,390
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,390
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,391
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,390
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,390
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,394
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,393
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,390
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,394
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,393
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,395
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,394
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,398
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,398
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,396
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,401
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,400
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,399
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,406
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,402
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,403
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,407
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,404
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,409
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,407
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,404
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,408
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,408
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,409
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,406
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,409
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,410
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1229
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,412
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,412
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,412
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,419
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,412
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,414
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,413
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,417
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,414
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,410
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,414
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,417
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,414
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,411
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,418
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,418
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,418
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,421
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,420
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,423
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,423
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,420
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,417
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,427
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,422
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,420
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,425
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,425
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,424
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,428
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,428
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,428
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,435
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,434
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,431
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,443
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,437
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,435
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,445
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,441
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,442
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,445
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,443
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,441
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,450
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,444
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,440
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,449
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,444
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,450
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,449
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,451
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,449
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,459
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,456
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,454
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,458
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,458
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,458
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,463
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,461
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,461
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,463
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,463
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,460
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,468
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,461
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,462
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,465
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,465
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,462
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,469
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,467
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,468
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6366
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,472
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,472
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,475
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,474
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,471
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,474
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,473
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,476
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,476
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,476
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,469
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,469
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,472
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,469
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,469
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,467
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,472
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,469
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,469
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,472
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,468
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,465
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,469
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,465
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,466
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,465
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,465
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,465
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,469
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,469
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,469
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,474
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,470
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,472
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,473
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,469
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,470
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,475
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,468
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,469
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,471
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,468
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,468
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,466
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,472
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,471
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,470
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,474
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,472
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,473
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,477
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,475
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,477
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,473
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,469
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,467
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,463
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,465
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,464
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,461
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,459
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,462
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,455
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,457
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,454
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,457
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,455
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,452
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,448
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,454
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,446
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,447
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,447
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,439
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,444
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,439
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,439
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,440
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,439
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,438
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,437
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,433
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,436
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,432
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,430
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,434
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,430
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,426
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,430
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,425
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,425
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,423
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,424
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,421
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,425
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,426
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,420
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,428
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,425
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,424
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,423
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,425
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,421
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,424
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,423
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,421
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,423
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,416
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,416
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,416
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,416
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,419
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,408
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,411
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,407
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,403
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,402
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,406
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,403
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,402
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,403
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,406
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,403
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,400
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,405
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,397
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,397
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,394
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,397
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,392
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,394
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,390
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,394
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,394
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,394
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,390
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,392
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,387
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,386
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,389
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,389
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,390
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,390
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,389
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,387
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,385
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,381
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,382
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,384
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,385
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,385
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,383
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,385
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,384
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,380
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,380
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,381
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,383
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,383
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,381
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,385
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,380
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,381
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,379
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,380
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,375
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,380
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,380
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,380
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,378
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,376
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,378
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,375
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,377
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,375
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,378
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,376
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,378
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,372
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,375
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,374
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,374
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,375
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,372
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,376
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,374
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,370
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,373
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,371
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,377
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,371
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,375
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,371
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,373
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,372
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,372
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,372
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,374
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,372
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,372
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,370
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,372
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,371
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,371
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,370
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,372
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,366
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,369
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,372
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,371
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,365
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,367
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,367
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,369
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,366
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,365
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,365
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,369
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,364
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,364
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,364
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,364
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,365
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,370
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,362
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,363
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,366
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,365
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,363
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,367
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,362
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,365
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,361
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,366
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,363
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,365
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,362
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,362
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,364
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,363
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,363
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,363
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,363
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,363
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,362
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,364
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,362
